timestamp,gpslong,gpslat,altitude,speed,soc,temp,seq_id,duration
1.1.2017 12:07,22.273871666666697,60.510728333333304,56.8889844391584,25.5703125,57.5166666666667,-0.661392405063291,1,0
1.1.2017 12:07,22.253635000000002,60.510381666666696,56.1929223744036,27.57421875,57.42,-0.6772151898734179,1,5
1.1.2017 12:07,22.273475,60.509919999999994,55.654166666715206,30.53515625,57.32,-0.6930379746835439,1,10
1.1.2017 12:07,22.273783333333302,60.5094516666667,55.1772797527135,31.16015625,57.2333333333333,-0.7088607594936709,1,15
1.1.2017 12:07,22.27457,60.5090883333333,53.519203402936895,34.19921875,57.14,-0.724683544303797,1,20
1.1.2017 12:08,22.27457,60.5090883333333,53.519203402936895,32.16796875,57.0666666666667,-0.7405063291139241,1,25
1.1.2017 12:08,22.275470000000002,60.508836666666696,53.781415451103705,33.43359375,57.0111111111111,-0.7563291139240509,1,30
1.1.2017 12:08,22.276275,60.508636666666696,53.1332313965376,35.30078125,57.05,-0.772151898734177,1,35
1.1.2017 12:08,22.277145,60.5084016666667,50.440074220930995,31.1328125,57.12,-0.7879746835443041,1,40
1.1.2017 12:08,22.277768333333302,60.508076666666696,50.12689438553571,17.68359375,57.188888888888904,-0.80379746835443,1,45
1.1.2017 12:08,22.278010000000002,60.5079366666667,49.9483870967605,12.18359375,57.133333333333304,-0.8196202531645571,1,50
1.1.2017 12:08,22.2784016666667,60.5080383333333,49.8734981903032,21.640625,57.02,-0.8354430379746841,2,0
1.1.2017 12:08,22.279068333333303,60.508390000000006,49.581050050831394,34.296875,56.82,-0.8512658227848101,2,5
1.1.2017 12:08,22.279718333333303,60.50877,49.26736146416489,38.8046875,56.66,-0.8670886075949371,2,10
1.1.2017 12:08,22.2803683333333,60.5091866666667,49.219071588362,39.4453125,56.62,-0.8829113924050629,2,15
1.1.2017 12:08,22.281038333333303,60.509678333333305,49.2807351077226,38.1015625,56.67,-0.8987341772151899,2,20
1.1.2017 12:08,22.281038333333303,60.509678333333305,49.2807351077226,26.51171875,56.7333333333333,-0.9145569620253159,2,25
1.1.2017 12:09,22.281496666666698,60.50996,48.3513565891555,20.0859375,56.7666666666667,-0.9303797468354429,2,30
1.1.2017 12:09,22.28214,60.509994999999996,47.7576271186262,30.421875,56.6,-0.94620253164557,2,35
1.1.2017 12:09,22.283115,60.509885,48.030347166806,42.3671875,56.3,-0.9620253164556959,2,40
1.1.2017 12:09,22.2845233333333,60.509834999999995,48.1457796852596,44.44921875,56.2,-0.977848101265823,2,45
1.1.2017 12:09,22.285963333333303,60.509815,47.1097588460926,44.17578125,56.116666666666696,-0.9936708860759491,2,50
1.1.2017 12:09,22.2871533333333,60.50975,45.8902777777227,43.921875,56.05,-0.5,2,55
1.1.2017 12:09,22.288625,60.509678333333305,44.27204226169379,46.9453125,55.99,-0.33333333333333304,2,60
1.1.2017 12:09,22.288625,60.509678333333305,44.27204226169379,46.8046875,55.94,-0.9918699186991871,2,65
1.1.2017 12:09,22.290110000000002,60.5096683333333,43.1128352365577,46.43359375,55.883333333333304,-0.9512195121951221,2,70
1.1.2017 12:09,22.291335,60.509678333333305,42.91382209479,47.75390625,55.8,-0.910569105691057,2,75
1.1.2017 12:09,22.2928066666667,60.5096283333333,45.46944444445129,46.953125,55.7,-0.869918699186992,3,0
1.1.2017 12:09,22.2939916666667,60.5094783333333,47.225694444465,45.58203125,55.4,-0.8292682926829269,3,5
1.1.2017 12:10,22.295363333333302,60.5092116666667,48.5513333333418,48.0625,55.2333333333333,-0.788617886178862,3,10
1.1.2017 12:10,22.296673333333302,60.5088283333333,49.0,49.6328125,55.04,-0.747967479674797,3,15
1.1.2017 12:10,22.297795,60.50833000000001,49.4,48.0859375,54.92,-0.7073170731707321,3,20
1.1.2017 12:10,22.297795,60.50833000000001,49.4,48.12109375,54.82,-0.666666666666667,3,25
1.1.2017 12:10,22.298614999999998,60.507871666666695,47.7,45.98828125,54.7333333333333,-0.626016260162602,3,30
1.1.2017 12:10,22.299345000000002,60.5073966666667,43.9,43.52734375,54.76,-0.585365853658537,4,0
1.1.2017 12:10,22.3000266666667,60.5069033333333,47.092197659404796,31.1328125,54.92,-0.5447154471544721,4,5
1.1.2017 12:10,22.3005383333333,60.50655,48.4338888888976,18.00390625,55.06,-0.504065040650407,4,10
1.1.2017 12:10,22.300685,60.506306666666696,47.8821481481193,15.8828125,55.0571428571428,-0.463414634146341,4,15
1.1.2017 12:10,22.300756666666697,60.5060633333333,46.74498765434421,19.36328125,54.98,-0.422764227642276,4,20
1.1.2017 12:10,22.300948333333302,60.505790000000005,45.715476190467996,29.97265625,54.883333333333304,-0.38211382113821096,4,25
1.1.2017 12:10,22.300905,60.5052533333333,43.1361848432279,36.86328125,54.8,-0.34146341463414603,4,30
1.1.2017 12:11,22.300625,60.5046583333333,38.9958913068891,40.984375,54.9,-0.300813008130081,5,0
1.1.2017 12:11,22.3002133333333,60.504103333333305,36.566666666646704,43.5625,54.9555555555556,-0.260162601626016,5,5
1.1.2017 12:11,22.299385,60.503543333333305,34.0836847840829,43.78125,54.98,-0.21951219512195103,5,10
1.1.2017 12:11,22.299385,60.503543333333305,34.0836847840829,42.48046875,54.89411764705879,-0.17886178861788601,5,15
1.1.2017 12:11,22.29855,60.5030216666667,33.4256992192103,41.28515625,54.864705882352894,-0.13821138211382097,5,20
1.1.2017 12:11,22.297725,60.502513333333305,33.055657017006396,38.97265625,54.8352941176471,-0.0975609756097561,5,25
1.1.2017 12:11,22.2970916666667,60.5021283333333,32.8803268691334,38.84765625,54.80588235294121,-0.056910569105691,6,0
1.1.2017 12:11,22.296496666666698,60.501709999999996,34.0324755628423,39.4296875,54.7,-0.00813008130081305,6,5
1.1.2017 12:11,22.295948333333303,60.501185,35.2804761904831,37.4765625,54.616666666666696,-0.8,6,10
1.1.2017 12:11,22.295525,60.500655,36.301373811872004,36.03515625,54.44,-0.733333333333333,6,15
1.1.2017 12:11,22.29534,60.5001783333333,36.765865032505396,36.671875,54.342857142857106,-0.4,6,20
1.1.2017 12:11,22.2952483333333,60.49971,36.7567466663831,35.0859375,54.26,-0.0666666666666667,6,25
1.1.2017 12:12,22.2952333333333,60.49926,37.3133333333039,35.0625,54.18,-0.8,6,30
1.1.2017 12:12,22.295165,60.498740000000005,37.9761904761716,33.1640625,54.13,-0.2,6,35
1.1.2017 12:12,22.295051666666698,60.4983266666667,37.9634920635218,31.58984375,54.0777777777778,-0.0416666666666667,6,40
1.1.2017 12:12,22.294858333333302,60.4978116666667,37.6088617886112,33.47265625,54.022222222222204,-0.09375,6,45
1.1.2017 12:12,22.294858333333302,60.4978116666667,37.6088617886112,35.15625,54.06,-0.145833333333333,6,50
1.1.2017 12:12,22.294656666666697,60.4973733333333,37.3321486643251,40.04296875,54.0571428571429,-0.197916666666667,6,55
1.1.2017 12:12,22.294376666666697,60.4967566666667,36.9606181472649,38.9375,54.006666666666696,-0.25,7,0
1.1.2017 12:12,22.2941716666667,60.4962483333333,37.0203621004935,32.890625,54.04,-0.30208333333333304,7,5
1.1.2017 12:12,22.2939583333333,60.4958483333333,36.620116279093104,25.11328125,54.0733333333333,-0.3541666666666671,7,10
1.1.2017 12:12,22.293786666666698,60.495580000000004,36.3473800460664,10.33984375,54.0833333333333,-0.40625,7,15
1.1.2017 12:12,22.293779999999998,60.4954883333333,36.2453688332711,0.0,54.0,-0.4583333333333329,7,20
1.1.2017 12:13,22.293779999999998,60.4954883333333,36.2453688332711,0.28515625,53.8352941176471,-0.947916666666667,7,25
1.1.2017 12:13,22.293779999999998,60.4954883333333,36.2453688332711,2.55859375,53.80588235294121,-1.0,8,0
1.1.2017 12:13,22.293831666666698,60.495115000000006,36.5306985059331,25.33984375,53.6666666666667,0.0,8,5
1.1.2017 12:13,22.293831666666698,60.495115000000006,36.5306985059331,38.70703125,53.36,-1.0,8,10
1.1.2017 12:13,22.293765,60.4945983333333,36.1624999999899,45.6953125,53.14,0.0,8,15
1.1.2017 12:14,22.2935666666667,60.4939983333333,35.970388888905,47.55078125,53.0571428571428,-0.0157232704402516,8,20
1.1.2017 12:14,22.293004999999997,60.493294999999996,34.9776203966046,46.7578125,52.9833333333333,-0.0314465408805031,8,25
1.1.2017 12:14,22.29232,60.4926333333333,34.095173454187005,45.828125,52.9,-0.0471698113207547,9,0
1.1.2017 12:14,22.291575,60.4921416666667,35.3788084462376,46.2421875,52.8,-0.0628930817610063,9,5
1.1.2017 12:14,22.290526666666697,60.4916516666667,34.496157407393,45.42578125,52.7166666666667,-0.0786163522012579,9,10
1.1.2017 12:14,22.2896483333333,60.491255,34.8245205761289,45.109375,52.66,-0.0943396226415094,9,15
1.1.2017 12:14,22.288575,60.49078000000001,33.5547321668785,46.28515625,52.61,-0.110062893081761,9,20
1.1.2017 12:14,22.287654999999997,60.490365000000004,32.0877238239785,47.55078125,52.5818181818182,-0.125786163522013,9,25
1.1.2017 12:14,22.2867416666667,60.4899583333333,31.4398818365579,46.390625,52.5590909090909,-0.141509433962264,9,30
1.1.2017 12:14,22.2856316666667,60.48948000000001,30.016401377638502,46.33984375,52.5363636363636,-0.157232704402516,9,35
1.1.2017 12:14,22.2856316666667,60.48948000000001,30.016401377638502,43.59765625,52.5136363636364,-0.172955974842767,9,40
1.1.2017 12:14,22.284665,60.48899,30.6438242761407,43.3046875,52.46,-0.188679245283019,9,45
1.1.2017 12:15,22.2841666666667,60.4883716666667,30.7088548590742,42.77734375,52.36,-0.20440251572326998,9,50
1.1.2017 12:15,22.2841866666667,60.48783,30.146522909967103,43.0703125,52.26,-0.220125786163522,9,55
1.1.2017 12:15,22.28465,60.4872983333333,31.9303737145745,43.2265625,52.16,-0.23584905660377398,9,60
1.1.2017 12:15,22.2853216666667,60.4867316666667,32.523231896305,40.94140625,52.12,-0.251572327044025,9,65
1.1.2017 12:15,22.28594,60.4862283333333,34.232962962982896,36.59765625,52.17,-0.26729559748427695,9,70
